OBJECTID,poly_IncidentName,poly_FeatureCategory,poly_MapMethod,poly_GISAcres,poly_CreateDate,poly_DateCurrent,poly_PolygonDateTime,poly_Acres_AutoCalc,poly_GlobalID,poly_Source,irwin_ABCDMisc,irwin_ADSPermissionState,irwin_CalculatedAcres,irwin_ContainmentDateTime,irwin_ControlDateTime,irwin_DailyAcres,irwin_DiscoveryAcres,irwin_DispatchCenterID,irwin_EstimatedCostToDate,irwin_FFReportApprovedByTitle,irwin_FFReportApprovedByUnit,irwin_FFReportApprovedDate,irwin_FireBehaviorGeneral,irwin_FireBehaviorGeneral1,irwin_FireBehaviorGeneral2,irwin_FireBehaviorGeneral3,irwin_FireCause,irwin_FireCauseGeneral,irwin_FireCauseSpecific,irwin_FireCode,irwin_FireDepartmentID,irwin_FireDiscoveryDateTime,irwin_FireMgmtComplexity,irwin_FireOutDateTime,irwin_FSConfinePercent,irwin_FSFullSuppPercent,irwin_FSMonitorPercent,irwin_FSPointZonePercent,irwin_FSJobCode,irwin_FSOverrideCode,irwin_GACC,irwin_ICS209ReportDateTime,irwin_ICS209RForTimePeriodFrom,irwin_ICS209RForTimePeriodTo,irwin_ICS209ReportStatus,irwin_IncidentManagementOrg,irwin_IncidentName,irwin_IncidentShortDescription,irwin_IncidentTypeCategory,irwin_IncidentTypeKind,irwin_InitialLatitude,irwin_InitialLongitude,irwin_InitialResponseAcres,irwin_InitialResponseDateTime,irwin_IrwinID,irwin_IsFireCauseInvestigated,irwin_IsFireCodeRequested,irwin_IsFSAssisted,irwin_IsMultiJurisdictional,irwin_IsReimbursable,irwin_IsTrespass,irwin_IsUnifiedCommand,irwin_LocalIncidentIdentifier,irwin_PercentContained,irwin_PercentPerToBeContained,irwin_POOCity,irwin_POOCounty,irwin_POODispatchCenterID,irwin_POOFips,irwin_POOJurisdictionalAgency,irwin_POOJurisdictionalUnit,irwin_POOJurisdUnitParentUnit,irwin_POOLandownerCategory,irwin_POOLandownerKind,irwin_POOLegalDescPrinMeridian,irwin_POOLegalDescQtr,irwin_POOLegalDescQtrQtr,irwin_POOLegalDescRange,irwin_POOLegalDescSection,irwin_POOLegalDescTownship,irwin_POOPredServiceAreaID,irwin_POOProtectingAgency,irwin_POOProtectingUnit,irwin_POOState,irwin_PredominantFuelGroup,irwin_PredominantFuelModel,irwin_PrimaryFuelModel,irwin_SecondaryFuelModel,irwin_TotalIncidentPersonnel,irwin_UniqueFireIdentifier,irwin_WFDSSDecisionStatus,irwin_CreatedBySystem,irwin_ModifiedBySystem,irwin_IsDispatchComplete,irwin_OrganizationalAssessment,irwin_StratDecisionPublishDate,irwin_GlobalID,irwin_Source,irwin_ArchivedOn,irwin_ModifiedOnDateTime_dt,irwin_CreatedOnDateTime_dt,GlobalID,SHAPE_Length,SHAPE_Area
10668,BIA 02-21,Wildfire Daily Fire Perimeter,Hand Sketch,1,2021/05/17 13:35:26+00,2021/05/17 13:35:26+00,2021/03/10 01:31:00+00,12.9677452759347,{9FDE5D73-BBBF-4DE5-91D4-C59225F0D16E},FFP,,CERTIFIED,,,,13,,SDGPC,,,,2021/05/17 13:35:24+00,,,,,Human,Equipment,,NVN1,,2021/03/08 19:31:00+00,,2021/03/08 21:30:59+00,,,,,,,RMCC,,,,,,BIA 02-21,,WF,FI,,,,2021/03/08 19:40:00+00,{0CC21678-0588-45B6-A6AC-E8B51FA2E2EC},,0,0,0,1,0,,000003,,,,Thurston,SDGPC,31173,BIA,NEWIA,,BIA,Federal,,,,,,,RM62,BIA,NEWIA,US-NE,Grass,GR2,,,,2021-NEWIA-000003,No Decision,firecode,INFORM_Inspector,0,,,,IRWIN,,2021/05/17 13:35:26+00,2021/03/18 20:23:35+00,{A169C826-ADDD-4FBC-AE07-74E079A56C09},0.00910251712360356,-5.71209699036719e-06
10669,BIA 01-21,Wildfire Daily Fire Perimeter,Hand Sketch,1,2021/05/17 13:26:23+00,2021/05/17 13:26:23+00,2021/03/08 03:07:00+00,108.295792971445,{516B0B93-2210-44FA-BDDA-64D3F67CB73A},FFP,,CERTIFIED,,,,108.3,,SDGPC,,,,2021/05/17 13:26:20+00,,,,,Human,Equipment,,NVN2,,2021/03/07 21:07:00+00,,2021/03/08 00:14:59+00,,,,,,,RMCC,,,,,,BIA 01-21,,WF,FI,,,,2021/03/07 21:19:00+00,{C7CE40A3-9F40-4806-B3E3-851F4D3370D3},,0,0,0,1,0,,000002,,,,Thurston,SDGPC,31173,BIA,NEWIA,,BIA,Federal,,,,,,,RM62,BIA,NEWIA,US-NE,Grass,GR2,,,,2021-NEWIA-000002,No Decision,firecode,INFORM_Inspector,0,,,,IRWIN,,2021/05/17 13:26:22+00,2021/03/18 20:26:41+00,{BE845CDD-4CF5-4066-B78E-079E8EC3DED0},0.0296651559167443,-4.77509882781895e-05
10670,Calvary Road,Wildfire Daily Fire Perimeter,Hand Sketch,0.1,2021/05/10 21:34:32+00,2021/05/11 22:06:40+00,2021/05/08 04:54:00+00,0.0251161727161518,{86F4FB0D-E4BC-4C0A-8EA8-789CB4F9D41C},2021 NIFS,,DEFAULT,,2021/05/08 00:14:59+00,2021/05/08 00:29:00+00,0.1,,MNMNCC,,,,,,,,,Human,Other Human Cause,,N0MZ,,2021/05/07 23:54:00+00,,2021/05/08 15:59:59+00,,,,,,,EACC,,,,,,Calvary Road,,WF,FI,,,,2021/05/07 23:56:00+00,{265DC5FC-9331-4EE0-86A2-117D8E2B9848},,0,,,,,,251038,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,DNR,MNMNS,US-MN,Grass,,,,,2021-MNMNS-251038,No Decision,INFORM_Mobile,INFORM_Inspector,0,,,,IRWIN,,2021/05/14 16:16:18+00,2021/05/10 21:34:27+00,{CB5A23B6-1D61-4419-996F-2FCFEC6F77A5},0.00089903720565816,-1.19901624883483e-08
10671,Hogback,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/05/11 22:07:13+00,2021/05/11 22:13:53+00,2021/05/11 22:07:13+00,776.817715270162,{2B995DCD-9F32-4C79-AE5A-E462E0C9B58E},2021 NIFS,,DEFAULT,,,,1730,,VAVIC,7500,,,,Minimal,,,,Human,,,,,2021/04/30 21:00:00+00,Type 3 Incident,,40,60,0,0,,,SACC,2021/05/10 17:00:00+00,2021/05/10 16:15:00+00,2021/05/10 17:00:00+00,F,Type 3 IC,Hogback,Off of Hwy 39 near Goshen Pass,WF,FI,,,,,{282B0245-9B06-4955-B108-321249875C5D},,0,,,,,0,2021WR0286,100,100,,Rockbridge,VAVIC,51163,DOF,VAVAS,,State,Other,,,,,,,SA28B,DOF,VAVAS,US-VA,,,Hardwood Litter,,21,2021-VAVAS-2021WR0286,No Decision,ics209,ics209,0,,,,IRWIN,,2021/05/10 20:12:50+00,2021/05/03 20:24:58+00,{0DCFA3AB-1677-427C-A06A-70253F23E6B1},0.167118339742319,-0.000322099423501495
10672,MOCCASIN,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/05/11 22:20:38+00,2021/05/11 22:22:13+00,2021/05/11 22:20:38+00,590.927366659226,{2F26B6E4-D115-42AF-902C-5F4E102C6AD0},2021 NIFS,,DEFAULT,590.94,,,580,,FLFIC,2746.5,,,,Minimal,,,,,,,,,2021/05/02 20:23:00+00,Type 5 Incident,,0,100,0,0,,,SACC,2021/05/03 21:43:00+00,2021/05/03 20:24:00+00,2021/05/03 21:43:00+00,F,Type 5 IC,MOCCASIN,WICKHAM RD/ MOCCASIN ISLAND,WF,FI,,,,,{AB24352D-0951-46BE-8088-BE5619F016AD},,0,,,,,0,120199,100,100,,Brevard,FLFIC,12009,,,,,Other,,,,,,,SA49,DVF,FLFLS,US-FL,,,Short Grass (1 foot),Brush (2 feet),4,2021-FLFLS-120199,No Decision,ics209,INFORM_Inspector,0,,,,IRWIN,,2021/05/11 22:23:03+00,2021/05/03 21:56:39+00,{E4BE28DC-EBF2-4FBC-B7C3-E29C25AC4548},0.0695570443540954,-0.000219873773306177
10673,Cloquet River,Wildfire Daily Fire Perimeter,Hand Sketch,7.5,2021/05/10 22:26:02+00,2021/05/17 17:38:59+00,2021/05/09 02:03:00+00,5.59320063185093,{AD9B769B-F413-44BA-8650-D61E9D2F50C4},2021 NIFS,,DEFAULT,,2021/05/09 21:30:00+00,2021/05/10 21:30:00+00,7.5,,MNMNCC,,,,,,,,,Human,Camping,,N0LT,,2021/05/08 21:03:00+00,,2021/05/17 17:00:00+00,,,,,,,EACC,,,,,,Cloquet River,,WF,FI,,,,2021/05/08 21:04:59+00,{B755CBB9-6B25-43FC-8EB6-E3E9C1447970},,0,1,,,,,251039,,,,St. Louis,MNMNCC,27137,,,,Private,Private,,,,,,,EA03,DNR,mnmns,US-MN,Timber,,,,,2021-MNMNS-251039,No Decision,INFORM_Mobile,INFORM_Inspector,0,,,,IRWIN,,2021/05/17 17:37:35+00,2021/05/10 22:25:57+00,{1E9FB40F-D1E7-4A91-B6F3-76F1ED7B07D3},0.00674115325024056,-2.68560198192501e-06
10674,HIGH FENCE,Wildfire Daily Fire Perimeter,Image Interpretation,500,2021/05/06 02:23:32+00,2021/05/11 22:31:11+00,2021/05/06 00:41:00+00,307.546434494642,{570218A0-7B9B-4E14-8787-6F67424DB8F4},2021 NIFS,,DEFAULT,497.94,,,500,,FLFIC,24690.88,,,,Minimal,,,,,,,,,2021/05/05 19:41:00+00,Type 5 Incident,,0,100,0,0,,,SACC,2021/05/09 21:54:00+00,2021/05/09 19:21:00+00,2021/05/09 21:54:00+00,F,Type 5 IC,HIGH FENCE,27865 Robert Ranch Rd,WF,FI,,,,,{2AECE652-78BE-4AE6-B895-48C0676E1223},,0,,,,,0,170019,100,100,,Hendry,FLFIC,12051,,,,Private,Private,,,,,,,SA50,DVF,FLFLS,US-FL,,,Tall Grass (2.5 feet),,4,2021-FLFLS-170019,No Decision,ics209,INFORM_Inspector,0,,,,IRWIN,,2021/05/11 22:32:31+00,2021/05/06 02:23:22+00,{DD10E4BB-28D6-4D0A-B5C6-D68A84DFED5C},0.0746548950916327,-0.000112550465574307
10675,Otter Slide,Wildfire Daily Fire Perimeter,Image Interpretation,1,2021/05/06 22:56:17+00,2021/05/11 22:45:21+00,2021/05/06 23:56:00+00,82.2601259284997,{91433357-7E1C-4ABD-A482-72B3A6DA7E84},2021 NIFS,,DEFAULT,,,,1451,1,FLFIC,60000,,,,Minimal,Creeping,Smoldering,,Natural,,,N0DH,,2021/05/06 18:56:00+00,Type 4 Incident,,0,0,100,0,PR,1522,SACC,2021/05/20 22:15:00+00,2021/05/13 15:30:00+00,2021/05/20 22:15:00+00,F,Type 4 IC,Otter Slide,"Kennedy Space Center, north of State Route 405",WF,FI,28.52833,-80.66886,60,,{090672B0-EC50-443C-B0CF-0106B0F425CE},,0,1,0,0,0,0,000403,100,100,,Brevard,FLFIC,12009,,,,Private,Private,,,,,,,SA49,FWS,FLMIR,US-FL,,,Tall Grass (2.5 feet),Brush (2 feet),0,2021-FLMIR-000403,No Decision,wildcad,wildcad,0,,,,IRWIN,,2021/06/12 01:10:14+00,2021/05/06 22:56:13+00,{1AFD2A83-F24D-4A99-9AB2-ED4F7BE6E890},0.043826757219609,-3.06901867733829e-05
10676,Chapman Creek,Wildfire Daily Fire Perimeter,GPS-Walked,3.95914139,2021/11/23 17:17:40+00,2021/11/23 17:17:40+00,2021/05/07 04:38:53+00,3.95912968405433,{D1D32A80-FD77-4BAC-94FE-0CBD1202B2FB},FFP,,CERTIFIED,,2021/05/08 06:00:00+00,2021/05/14 15:07:00+00,4.2,1,ORRVC,,,,2021/11/23 17:17:38+00,,,,,Human,Camping,Campfire,N0FX,,2021/05/07 15:29:03+00,,2021/05/24 15:07:00+00,,,,,,,NWCC,,,,,,Chapman Creek,,WF,FI,42.15667,-123.6146,,2021/05/07 17:40:00+00,{DAA9661E-2B42-4591-8971-1CAA9431EEA7},1,0,0,1,1,1,,000068,,,,Josephine,ORRVC,41033,BLM,ORMED,,BLM,Federal,,,,,,,NW04,BLM,ORMED,US-OR,Timber,TU2,,,,2021-ORMED-000068,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/11/23 17:17:39+00,2021/05/07 23:37:30+00,{DA8183A2-4E79-4518-8036-992FD63E1C71},0.0069541552102808,-1.74530527534525e-06
10677,Salt Creek,Wildfire Daily Fire Perimeter,Image Interpretation,50,2021/08/26 17:24:41+00,2021/08/26 17:24:41+00,2021/05/02 12:30:39+00,427.206442127399,{FC9C0503-5CAA-4F8F-88FC-6201CC81C1DC},FFP,,CERTIFIED,427.21,2021/05/04 18:00:00+00,2021/05/28 17:23:00+00,422,50,AZNAOC,,,,2021/08/26 17:24:33+00,,,,,Human,Incendiary,Arson-Excitement,NZ5Y,,2021/05/02 07:30:38+00,,2021/06/05 17:00:00+00,,,,,,,SWCC,,,,,,Salt Creek,,WF,FI,,,,2021/05/02 11:30:09+00,{9A9BBE92-6994-4E3F-82F0-2FAF95CC1D95},1,0,1,,,,,000074,,,,San Juan,AZFDC,35045,BIA,AZNAA,,BIA,Federal,,,,,,,SW04,BIA,AZNAA,US-NM,Brush,SH5,,,,2021-AZNAA-000074,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/08/26 17:24:34+00,2021/05/02 15:45:59+00,{8EA45DE3-1A1C-499C-B27B-C78A0F7D0B4E},0.0639540737543233,-0.000174646146518902
10678,2nd Wash 1,Wildfire Daily Fire Perimeter,Image Interpretation,150,2021/08/26 17:33:01+00,2021/08/26 17:33:01+00,2021/04/05 01:15:18+00,98.2383761252462,{D49D1FF5-FCB1-4CDB-BF56-14B7A992A98E},FFP,,CERTIFIED,,2021/04/05 23:00:00+00,2021/04/07 18:00:00+00,89,150,AZNAOC,,,,2021/08/26 17:32:59+00,,,,,Human,Debris/Open Burning,Yard Debris,NXD1,,2021/04/04 20:15:17+00,,2021/05/05 16:55:00+00,,,,,,,SWCC,,,,,,2nd Wash 1,,WF,FI,,,,2021/04/04 20:30:15+00,{5EEBAFC5-7FE9-4CED-88C3-953A15079F47},1,0,1,,,,,000034,,,,San Juan,AZFDC,35045,BIA,AZNAA,,BIA,Federal,,,,,,,SW04,BIA,AZNAA,US-NM,Grass,GR1,,,,2021-AZNAA-000034,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/08/26 17:32:59+00,2021/04/05 02:37:58+00,{C7929600-9504-43A0-B29D-0E91EA69640A},0.030956641098101,-4.01689570042857e-05
10679,Corral,Wildfire Daily Fire Perimeter,GPS-Unknown Travel Method,1,2021/09/29 00:27:20+00,2021/09/29 00:27:20+00,2021/04/05 22:48:21+00,17.2908458045034,{D9A07EB1-34DB-49F5-A010-237439848CE6},FFP,EK1Y,CERTIFIED,,2021/04/05 23:00:00+00,2021/04/06 22:15:00+00,20.79,1,CALPCC,,,,2021/09/29 00:27:05+00,,,,,Undetermined,Undetermined,,,,2021/04/05 17:48:22+00,,2021/04/07 22:15:00+00,,,,,P5,,OSCC,,,,,,Corral,,WF,FI,34.69899,-119.3709,,2021/04/05 17:50:00+00,{FBF407CC-2191-48A4-A542-748AEC6DA68C},1,0,0,0,0,0,,000734,,,,Ventura,CALPCC,06111,FS,CALPF,,Private,Private,,,,,,,SC09,FS,CALPF,US-CA,Grass-Shrub,GS4,,,,2021-CALPF-000734,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/09/29 00:27:08+00,2021/04/05 18:51:19+00,{CD85CD48-3200-4381-806E-07316E73E46A},0.0107944098035932,-6.88693588326033e-06
10680,Mission,Wildfire Daily Fire Perimeter,Digitized-Image,50,2021/11/30 16:43:51+00,2021/11/30 16:43:51+00,2021/05/11 22:10:00+00,81.2822302814517,{A264305E-2A81-453F-9096-A1D386D2727E},FFP,,CERTIFIED,81.28,2021/05/11 23:00:00+00,2021/05/12 17:00:00+00,81,,MNMNCC,,,,2021/11/30 16:43:48+00,,,,,Human,Other Human Cause,"Other, Unknown",N0MH,,2021/05/11 17:10:00+00,,2021/05/20 17:00:00+00,,,,,,,EACC,,,,,,Mission,,WF,FI,,,,2021/05/11 17:25:00+00,{E2494121-7632-45A8-AA94-83A2F8D4A7C8},1,0,1,,,,,000099,,,,Becker,MNMNCC,27005,BIA,MNMNA,,BIA,Federal,,,,,,,EA01,BIA,Mnmna,US-MN,Grass,GR3,,,,2021-MNMNA-000099,No Decision,INFORM_Mobile,INFORM_Inspector,0,,,,IRWIN,,2021/11/30 16:43:48+00,2021/05/11 17:57:15+00,{ED3435A2-59B7-48D8-AC02-C7DAA20167FB},0.0427669552638358,-3.88917003612581e-05
10682,HOBE South Complex FY21,Prescribed Fire,Mixed Methods,458.35570811,2021/10/25 19:18:03+00,2021/10/25 19:18:03+00,2021/05/12 14:43:47+00,458.355708103716,{2DC5C1CB-5A03-4B76-8F9C-F785B7B8368A},FFP,,CERTIFIED,,2021/03/14 00:14:59+00,,460,460,ALAIC,,,,2021/10/25 19:17:51+00,,,,,,,,,,2021/03/13 17:00:54+00,,2021/03/14 19:15:00+00,,,,,,,SACC,,,,,,South RX Units FY21,,RX,FI,,,,2021/03/13 20:15:00+00,{6838138F-3CB7-47FC-913F-9A79C25B3FEE},,0,,,,,,2021001,,,,Tallapoosa,ALAIC,01123,NPS,ALHBP,,NPS,Federal,,,,,,,SA39,NPS,ALHBP,US-AL,,,,,,2021-ALHBP-2021001,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/10/25 19:17:52+00,2021/05/11 18:05:31+00,{6A7E4CC9-6F4C-4CE6-99B8-1F8A71734854},0.131723737566467,-0.00017890556671915
10683,142074,Wildfire Daily Fire Perimeter,Hand Sketch,0.25,2021/05/11 17:40:08+00,2021/05/12 15:18:32+00,2021/05/08 05:33:15+00,0.0297365288379501,{53A2BF39-3A2C-4BDF-8D76-2B310A578B31},2021 NIFS,,DEFAULT,,2021/05/08 00:59:59+00,2021/05/08 01:02:00+00,0.1,0.25,MNMNCC,,,,,,,,,Human,Debris/Open Burning,,,,2021/05/08 00:33:15+00,,2021/05/08 01:02:59+00,,,,,,,EACC,,,,,,142074,,WF,FI,,,,2021/05/08 00:35:00+00,{46239D74-4E54-4734-9EA9-1BE75ADBD513},,0,,,,,,142074,,,,Crow Wing,MNMNCC,27035,,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,Grass-Shrub,,,,,2021-MNMNS-142074,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/05/12 15:22:20+00,2021/05/11 17:39:50+00,{B247A180-B0F2-47C3-9626-68D6E3DC1296},0.000482534259535438,-1.41212443340843e-08
10684,Oakley Cave,Wildfire Daily Fire Perimeter,Hand Sketch,1,2021/05/12 15:41:53+00,2021/05/12 15:41:53+00,2021/04/20 23:35:59+00,61.9588014509182,{69A5C2E2-5AF2-4787-843D-A960A1CFEBE7},FFP,,CERTIFIED,,2021/04/23 18:12:00+00,2021/05/06 15:11:00+00,62,1,KYKIC,,,,2021/05/12 15:41:50+00,,,,,Undetermined,Undetermined,,NY4P,,2021/04/20 18:36:00+00,,2021/05/06 16:28:00+00,,,,,P8,0802,SACC,,,,,,Oakley Cave,,WF,FI,37.013583,-83.4785,,2021/04/20 18:59:59+00,{0A83710A-78E1-4BE1-B514-A441A2A1C983},,0,0,0,0,0,,210180,,,,Leslie,KYKIC,21131,FS,KYDBF,,USFS,Federal,,,,,,,SA27,FS,KYDBF,US-KY,Timber,TL9,,,,2021-KYDBF-210180,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/05/12 15:42:05+00,2021/04/20 19:39:44+00,{0CD4F3EE-AAF1-4759-8E8A-5B3E093FB2DE},0.0286466790857684,-2.5387978807701e-05
10685,Atchley Ranch,Wildfire Daily Fire Perimeter,Image Interpretation,2000,2021/05/08 00:44:32+00,2021/05/12 15:42:07+00,2021/05/08 04:28:27+00,263.234864917861,{62E19B8A-3D8C-42EA-B6EF-567D2B006739},2021 NIFS,,DEFAULT,263.24,2021/05/09 22:20:00+00,2021/05/13 20:00:00+00,278,2000,NMTDC,2500,,,,Minimal,Running,,,Human,,,,,2021/05/07 20:00:00+00,Type 5 Incident,2021/05/17 13:30:00+00,0,0,100,0,,,SWCC,2021/05/09 21:30:00+00,2021/05/08 13:15:00+00,2021/05/09 21:30:00+00,F,Type 5 IC,Atchley Ranch,"Atchley Ranch, Deason Ranch, Sophia NM",WF,FI,36.41838,-103.7506,,,{BA10A379-EF52-427A-AF51-E64377BDEE80},,0,1,0,0,0,0,000135,100,100,,Union,NMTDC,35059,,,,Private,Private,,,,,,,SW13,SF,NMN2S,US-NM,,,Tall Grass (2.5 feet),Brush (2 feet),12,2021-NMN2S-000135,No Decision,wildcad,wildcad,0,,,,IRWIN,,2021/05/17 13:35:46+00,2021/05/08 00:44:21+00,{10C51B32-EEA9-41CB-9ACC-E46FFEB921DF},0.0830590747166818,-0.000107054036895294
10686,Canaan Bay Fire,Wildfire Daily Fire Perimeter,Image Interpretation,250,2021/05/12 15:56:15+00,2021/05/12 16:00:08+00,2021/05/12 15:56:15+00,127.76637463063,{FA1A43EF-BA79-41CE-BD24-9260F56A93AC},2021 NIFS,,DEFAULT,,,,246,,SCSCC,10000,,,,Active,,,,Human,,,,,2021/04/29 16:15:00+00,Type 5 Incident,,0,100,0,0,,,SACC,2021/04/30 00:00:00+00,2021/04/29 16:15:00+00,2021/04/30 00:00:00+00,F,Type 5 IC,Canaan Bay Fire,8 miles SW of Andrews,WF,FI,,,,,{22783682-EC92-4A10-9A53-B26476D5F503},,0,,,,,0,21FF0384,100,100,,Georgetown,SCSCC,45043,,,,Private,Private,,,,,,,SA37,PRI,SCPRI,US-SC,,,Medium Logging Slash,Tall Grass (2.5 feet),13,2021-SCPRI-21FF0384,No Decision,ics209,ics209,0,,,,IRWIN,,2021/05/03 15:55:19+00,2021/05/03 15:55:19+00,{D8BAA71A-11D4-4465-9EA1-F6B38E633F1D},0.0358321016890108,-5.00766365910647e-05
10687,Hawkins ,Wildfire Daily Fire Perimeter,Image Interpretation,134,2021/08/15 19:52:33+00,2021/08/15 19:52:33+00,2021/05/08 01:44:59+00,118.08451497282,{53CDB225-6DED-4B3A-8676-D41CB87CC4D3},FFP,,CERTIFIED,118.08,2021/05/13 18:59:59+00,2021/05/17 21:59:59+00,133,1,CODRC,,,,2021/08/15 19:52:20+00,,,,,Undetermined,Undetermined,,N0FJ,,2021/05/07 20:45:00+00,,2021/05/26 22:18:00+00,,,,,PN,1522,RMCC,,,,,,Hawkins ,,WF,FI,37.33064,-108.5909,133,,{3BB2C12C-E43D-4E6E-817F-DFD0553A5465},,0,1,0,0,0,,000150,,,,Montezuma,CODRC,08083,,,,Private,Private,,,,,,,RM35,C&L,COMNX,US-CO,,,,,,2021-COMNX-000150,No Decision,wildcad,INFORM_Inspector,0,,,,IRWIN,,2021/08/15 19:52:23+00,2021/05/07 21:36:13+00,{A2FECFBD-5C1C-4E07-9C33-2899CA5970D0},0.0465227422481422,-4.85805358782205e-05
10688,Wahlstrom,Wildfire Daily Fire Perimeter,GPS-Walked,23.589515,2021/06/24 20:17:01+00,2021/06/24 20:17:01+00,2021/05/24 15:00:00+00,23.6079925991882,{C83E0064-E042-4F5A-B1AB-5099C8206D79},FFP,,CERTIFIED,21.0125,2021/05/15 00:00:00+00,2021/05/16 20:29:59+00,23.59,1,IDSCC,300000,,,2021/06/24 20:16:56+00,Minimal,Smoldering,Short-range Spotting,Group Torching,Human,Other Human Cause,"Other, Unknown",N0MW,,2021/05/11 18:46:00+00,Type 3 Incident,2021/06/10 18:59:59+00,0,100,0,0,P4,0414,GBCC,2021/05/14 21:59:59+00,2021/05/14 00:00:00+00,2021/05/14 21:59:59+00,F,Type 3 IC,Wahlstrom,20 miles south of Twin Falls ID.,WF,FI,42.2511,-114.2331,3,2021/05/11 18:46:00+00,{77C160EE-03A6-4CD8-924C-D3DC556E91EF},1,0,1,0,0,0,0,000065,100,100,,Twin Falls,IDSCC,16083,FS,IDSTF,,USFS,Federal,Boise,SE,SE,18E,13,14S,GB07,FS,IDSTF,US-ID,Timber,TU1,Timber (Grass and Understory),Timber (Litter and Understory),66,2021-IDSTF-000065,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2021/05/12 20:48:26+00,,IRWIN,,2021/06/24 20:16:58+00,2021/05/11 20:13:36+00,{17032572-98B7-42F2-B523-FF4941B96C07},0.0307898137569939,-1.04148899782701e-05
10689,Deep Cut Rx,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/05/12 17:39:24+00,2021/05/12 17:39:24+00,2021/05/12 17:38:54+00,56.7082262998904,{D0EE0D95-1FED-4A2B-A741-047658F27DD9},FFP,,CERTIFIED,,,,51,51,VAVIC,,,,2021/05/12 17:39:08+00,,,,,,,,N0N0,,2021/03/09 14:00:13+00,,2021/03/10 21:00:00+00,,,,,,,SACC,,,,,,Deep Cut Rx,,RX,FI,,,,2021/03/09 14:05:00+00,{FBCF55D4-98D3-45A6-8187-2DBE465F69AD},,0,,,,,,2100002,,,,Prince William,VAVIC,51153,NPS,VAMAP,,NPS,Federal,,,,,,,SA30,NPS,VAMAP,US-VA,,,,,,2021-VAMAP-2100002,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/05/12 17:39:18+00,2021/05/12 17:35:12+00,{228757F9-C202-4A49-8932-A638F4110D07},0.0238222580064043,-2.38041086090282e-05
10690,Lindberg Lake,Wildfire Daily Fire Perimeter,Hand Sketch,,2021/05/12 17:48:41+00,2021/05/12 17:48:41+00,2021/05/12 17:48:41+00,0.421489985148523,{70E80856-1254-498A-8E2F-8C377ACB007E},2021 NIFS,,DEFAULT,0.42,2021/05/11 18:59:59+00,2021/05/11 19:10:00+00,0.4,0.1,MNMNCC,,,,,,,,,Human,Debris/Open Burning,,,,2021/05/11 18:09:45+00,,2021/05/11 19:30:00+00,,,,,,,EACC,,,,,,Lindberg Lake,,WF,FI,,,,2021/05/11 18:13:38+00,{DE60F205-663E-4BCF-909A-D1953F3EDA5B},,0,,,,,,111048,,,,Clearwater,MNMNCC,27029,,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,Timber,TU1,,,,2021-MNMNS-111048,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/05/13 14:57:28+00,2021/05/11 19:14:32+00,{AD690A91-DD70-4A8C-840D-53728B4DB52A},0.00195356761056664,-2.0414329167938e-07
10695,Squirrel Fire,Wildfire Daily Fire Perimeter,Hand Sketch,1,2021/05/12 18:39:19+00,2021/05/12 19:46:53+00,2021/05/10 23:19:59+00,0.205233572939028,{F994E576-EFDA-40AC-8AE0-06696BA5CFE9},2021 NIFS,,DEFAULT,,2021/05/10 23:45:00+00,2021/05/10 23:45:00+00,0.2,1,MNMNCC,,,,,,,,,Human,Incendiary,,,,2021/05/10 23:29:00+00,,2021/05/11 14:29:59+00,,,,,,,EACC,,,,,,Midway Fire,,WF,FI,,,,2021/05/10 23:45:00+00,{5ACE5A33-48B3-4DB4-BC17-19227B78D295},,0,,,,,,221020,,,,Itasca,MNMNCC,27061,,,,Private,Private,,,,,,,EA01,DNR,MNMNS,US-MN,Grass,,,,,2021-MNMNS-221020,No Decision,INFORM_Inspector,INFORM_Inspector,0,,,,IRWIN,,2021/05/13 21:51:45+00,2021/05/12 18:39:13+00,{E271A56C-58FC-48FE-8A93-0A48076FEC36},0.00174310091769194,-9.87008237177947e-08
